rgiid,name,x,y,surge,bed_elev,thickness,surface_elev,width,runoff,bed_slope,surface_slope,driving_stress,WH,cmb
RGI60-07.00093,Aurkollfonna,523164.29537744855,8592518.257783117,1,394.0513916015625,36.94859313964844,430.9999847412109,543.1307255823012,1.878329145813284,-16.74447042,-12.52932182,17271.067128031948,0.068028913,-0.229959741
RGI60-07.00093,Aurkollfonna,523164.8774,8592483.262,1,384.6710510253906,37.32895278930664,422.00000381469727,540.4214557440506,1.8830652910906631,15.003142259914233,14.420653236947796,13070.27399,0.06907378,-0.284058641
RGI60-07.00093,Aurkollfonna,523165.4594219541,8592448.267003344,1,384.6710510253906,37.32895278930664,422.00000381469727,541.5801224706437,1.887801435950556,15.003142259914233,14.420653236947796,13098.296729539532,0.068926002,-0.2848579
RGI60-07.00093,Aurkollfonna,523166.0414,8592413.272,1,384.6710510253906,37.32895278930664,422.00000381469727,550.6367006181547,1.892537580394166,15.003142259914233,14.420653236947796,13317.333106630333,0.067792344,-0.285657159
RGI60-07.00093,Aurkollfonna,523166.6234636144,8592378.276223477,1,381.76019287109375,35.23979949951172,416.9999923706055,545.6933602283176,1.897273724420386,4.754167442920436,8.130068116045146,-19213.34453,0.064578025,-0.316401668
RGI60-07.00093,Aurkollfonna,523167.2054833776,8592343.280833507,1,381.76019287109375,35.23979949951172,416.9999923706055,532.2623123834372,1.9020098680301587,4.754167442920436,8.130068116045146,-18740.4501,0.06620758,-0.317284479
RGI60-07.00093,Aurkollfonna,523167.7875024294,8592308.285443515,1,385.7315979003906,30.268388748168945,415.9999866485596,518.8198305788995,1.9067460112228087,-6.473548327,1.6365756744385966,-2971.407953,0.058340848,-0.324189781
RGI60-07.00093,Aurkollfonna,523203.3649111527,8592273.872071493,1,371.2306518554688,31.769336700439453,402.9999885559082,549.6136238862009,1.923640601750736,16.328549123179062,14.71569528885221,-10153.69761,0.057803037,-0.403983372
RGI60-07.00093,Aurkollfonna,523238.9423199228,8592239.458698053,1,371.2306518554688,31.769336700439453,402.9999885559082,580.4074166774668,1.930984748857232,16.328549123179062,14.71569528885221,-10722.58973,0.054736269,-0.405144815
RGI60-07.00093,Aurkollfonna,523274.5197287397,8592205.045323187,1,379.8757629394531,18.12422561645508,397.9999885559082,578.1315009419473,1.938328895425972,-9.907146157,5.768143317440877,4860.604640976193,0.031349659,-0.436704683
RGI60-07.00093,Aurkollfonna,523310.0971376036,8592170.632,1,379.8757629394531,18.12422561645508,397.9999885559082,578.4194522333097,1.945673041458572,-9.907146157,5.768143317440877,4863.025573551033,0.031334053,-0.437953021
RGI60-07.00093,Aurkollfonna,523345.6745465143,8592136.218569191,1,379.8757629394531,18.12422561645508,397.9999885559082,591.1673862094867,1.953017187,-9.907146157,5.768143317440877,4970.203035679473,0.030658365,-0.43920136
RGI60-07.00093,Aurkollfonna,523381.25195547193,8592101.805190057,1,381.1119079589844,16.888103485107422,398.0000114440918,524.3480046530357,1.960361331912016,-1.430592199,-2.65E-05,-8768.351209,0.032207815,-0.440449558
RGI60-07.00093,Aurkollfonna,523416.8293644765,8592067.392,1,381.1119079589844,16.888103485107422,398.0000114440918,460.951582,1.9677054763337027,-1.430592199,-2.65E-05,-7708.21158,0.036637478,-0.441697896
RGI60-07.00093,Aurkollfonna,523451.8247599803,8592067.974,1,381.1119079589844,16.888103485107422,398.0000114440918,512.4157597199372,1.9885914900892807,-1.430592199,-2.65E-05,-8568.81557,0.032957814,-0.442445763
RGI60-07.00093,Aurkollfonna,523487.4022,8592033.560440725,1,372.4419555664063,16.558029174804688,388.9999847412109,461.4826438,1.995935634135252,9.935046235480346,10.305322965455922,-3732.06996,0.035880069,-0.499287191
RGI60-07.00093,Aurkollfonna,523522.3975667173,8592034.142453954,1,372.4419555664063,16.558029174804688,388.9999847412109,536.2848642137108,1.9833899422004309,9.935046235480346,10.305322965455922,-4337.005212,0.030875436,-0.501090156
RGI60-07.00093,Aurkollfonna,523557.3929643792,8592034.724467205,1,372.4419555664063,16.558029174804688,388.9999847412109,611.0870861451444,1.9681634962456127,9.935046235480346,10.305322965455922,-4941.940477,0.027096022,-0.502970211
RGI60-07.00093,Aurkollfonna,523592.3883627525,8592035.306480477,1,360.8194885253906,16.18052101135254,377.0000095367432,630.2984294090065,1.9529370499847207,18.369687541226924,18.92448866104155,-4708.290553,0.025671206,-0.579799903
RGI60-07.00093,Aurkollfonna,523627.3837618374,8592035.888493774,1,360.8194885253906,16.18052101135254,377.0000095367432,640.9249791671957,1.9377106034198688,18.369687541226924,18.92448866104155,-4787.670227,0.025245577,-0.58195907
RGI60-07.00093,Aurkollfonna,523662.3791616338,8592036.470507098,1,360.8194885253906,16.18052101135254,377.0000095367432,658.7248508616577,1.922484156551083,18.369687541226924,18.92448866104155,-4920.634175,0.024563398,-0.584118237
RGI60-07.00093,Aurkollfonna,523697.3745621417,8592037.052520445,1,350.3271484,15.67286491394043,366.0000133514404,674.8726244329681,1.907257709376884,16.687631419081168,17.447070388092865,-8782.370739,0.023223442,-0.655748913
RGI60-07.00093,Aurkollfonna,523732.9519763863,8592002.639132228,1,369.402832,14.597153663635254,383.99998569488525,660.0777776882542,1.877888798403075,-21.07588229,-19.98389054,-7638.108296,0.022114293,-0.544681104
RGI60-07.00093,Aurkollfonna,523767.9473783409,8592003.221144907,1,369.402832,14.597153663635254,383.99998569488525,667.2582598310634,1.8626623503253192,-21.07588229,-19.98389054,-7721.197444,0.021876318,-0.546677456
RGI60-07.00093,Aurkollfonna,523802.9428,8592003.803157613,1,358.7679138183594,14.232094764709473,373.0000085830689,675.1547008654036,1.847435901943629,16.901546031337926,17.447040966011286,-8933.310302,0.021079754,-0.619334339
RGI60-07.00093,Aurkollfonna,523837.9381843847,8592004.385170342,1,358.7679138183594,14.232094764709473,373.0000085830689,685.1412465521602,1.8322094532572144,16.901546031337926,17.447040966011286,-9065.447294,0.020772497,-0.62204226
RGI60-07.00093,Aurkollfonna,523872.9335884738,8592004.967183094,1,346.0423889160156,13.957619667053224,360.00000858306885,700.5659093327096,1.816983004265464,19.98045139,20.37630509844742,8847.285024,0.01992335,-0.708626474
RGI60-07.00093,Aurkollfonna,523907.9289932745,8592005.549,1,346.0423889160156,13.957619667053224,360.00000858306885,717.5194657345376,1.8017565549690144,19.98045139,20.37630509844742,9061.387571,0.019452601,-0.711697949
RGI60-07.00093,Aurkollfonna,523942.9243987868,8592006.131,1,346.0423889160156,13.957619667053224,360.00000858306885,742.9467597514843,1.786530105367127,19.98045139,20.37630509844742,9382.502993315791,0.018786837,-0.714769424
RGI60-07.00093,Aurkollfonna,523977.9198050106,8592006.713221492,1,331.20526123046875,13.794743537902832,345.0000047683716,768.3740542876349,1.7713036554605657,22.97281434303562,23.19845018864397,-8812.698761,0.017953162,-0.815879718
RGI60-07.00093,Aurkollfonna,524012.9152119459,8592007.295,1,331.20526123046875,13.794743537902832,345.0000047683716,793.8013493429473,1.756077205249357,22.97281434303562,23.19845018864397,-9104.331581,0.01737808,-0.819370679
RGI60-07.00093,Aurkollfonna,524047.9106195928,8592007.877247209,1,331.20526123046875,13.794743537902832,345.0000047683716,819.2286449172151,1.7408507547326844,22.97281434303562,23.19845018864397,-9395.964406,0.016838698,-0.82286164
RGI60-07.00093,Aurkollfonna,524082.9060279512,8592008.459260104,1,316.26043701171875,13.73956585,330.0000028610229,844.6559410109778,1.725624303912103,23.12209229300388,23.19844628506052,-10500.55782,0.016266464,-0.925649863
RGI60-07.00093,Aurkollfonna,524117.9014,8592009.041273026,1,316.26043701171875,13.73956585,330.0000028610229,837.5797867,1.7103978527876649,23.12209229300388,23.19844628506052,-10412.58878,0.016403889,-0.92956031
RGI60-07.00093,Aurkollfonna,524152.8968468024,8592009.623285966,1,316.26043701171875,13.73956585,330.0000028610229,825.9536433925387,1.6951714013562844,23.12209229300388,23.19844628506052,-10268.05539,0.016634791,-0.933470756
RGI60-07.00093,Aurkollfonna,524187.8922572953,8592010.205298934,1,284.8153991699219,15.184609413146973,300.00000858306885,811.6367080324022,1.6799449496217085,41.93726072157872,40.60108708795718,-10964.26706,0.018708628,-1.138492576
RGI60-07.00093,Aurkollfonna,524222.8876684997,8592010.787311926,1,284.8153991699219,15.184609413146973,300.00000858306885,796.9430956282208,1.6703900028246743,41.93726072157872,40.60108708795718,-10765.77346,0.019053568,-1.143241994
RGI60-07.00093,Aurkollfonna,524257.8830804158,8592011.369324937,1,284.8153991699219,15.184609413146973,300.00000858306885,796.8715845342672,1.6712933042680245,41.93726072157872,40.60108708795718,-10764.80743,0.019055278,-1.147991411
RGI60-07.00093,Aurkollfonna,524292.8784930432,8592011.951337975,1,270.60675048828125,15.393248558044434,285.9999990463257,798.8469458271567,1.6721966057287132,22.09510952,21.80128066118432,-1276.090565,0.019269334,-1.247767445
RGI60-07.00093,Aurkollfonna,524327.8739063822,8592012.533351038,1,270.60675048828125,15.393248558044434,285.9999990463257,807.4184930091938,1.6730999072067432,22.09510952,21.80128066118432,-1289.782888,0.019064771,-1.252908383
RGI60-07.00093,Aurkollfonna,524362.8693204328,8592013.115364127,1,270.60675048828125,15.393248558044434,285.9999990463257,816.9134212240192,1.674003208702115,22.09510952,21.80128066118432,-1304.950234,0.018843182,-1.258049321
RGI60-07.00093,Aurkollfonna,524397.8647,8592013.697377235,1,258.4496765136719,15.550312042236328,273.9999885559082,812.8392461372603,1.6749065102153673,19.15428452428448,18.92453212,3792.404631833073,0.019130858,-1.345648425
