crevasse,stress
1,138382.3079517558
1,137836.41748780265
1,77868.13562736895
1,80886.97887958313
1,84235.09597535587
1,86813.69097157182
1,88987.68437153996
1,89866.25185496896
1,89870.43726126601
1,89201.42436540258
1,144637.23421944174
1,144425.9942915737
1,143597.19452829432
1,142233.13847548945
1,140382.0045754352
1,138522.7403282288
1,136845.1526391469
1,135557.27760030437
1,134637.37949915888
1,134066.85945126056
1,134005.16400346663
1,134164.48511256752
1,134452.85546710624
1,134695.8374760512
1,134960.50482940616
1,135094.2881037839
1,134934.61037979496
1,134644.34016615234
1,134374.1091587702
1,134235.11143574683
1,134052.8714826675
1,133875.65324799943
1,82351.78703932634
1,83978.46019586467
1,85863.74713443591
1,87729.60813933462
1,88474.30119472288
1,88471.37505199152
1,87910.21027121092
1,138279.9620712488
1,137719.27912892803
1,136613.3395006701
1,134966.4188
1,132852.85077596296
1,130817.42036326152
1,129060.73328287416
1,127821.75919053136
1,126982.9842486595
1,126683.1211
1,126973.7849826489
1,127563.48346285766
1,128332.29566993803
1,129045.32461990521
1,129715.03741152784
1,130278.87796201844
1,130413.27723303583
1,130363.58548984607
1,130274.16193515682
1,130223.35002156948
1,130054.76261051591
1,129967.31041736764
1,129787.24813653952
1,84669.46079500137
1,84694.22286685479
1,85732.43915569605
1,87227.44958
1,87911.93827994693
1,87966.34589639852
1,87658.87760170257
1,132557.47844835767
1,131488.6214909425
1,129965.25310796346
1,127985.66517639795
1,125594.88570380333
1,123404.85216629623
1,121666.92843268868
1,120532.3830082135
1,119927.39315651597
1,119900.6658630209
1,120594.61664975625
1,121572.02651969368
1,122722.88538230825
1,123862.57915179021
1,124951.07870883528
1,125912.18854903484
1,126365.04092257051
1,126596.79666523433
1,126638.82444297014
1,126595.77890286803
1,126377.10401964466
1,126181.15012507224
1,125941.40037826801
1,125616.80624222601
1,86118.70253
1,84920.09654579507
1,85293.16414998462
1,86676.57353427506
1,87473.48170474944
1,87799.69976886387
1,87801.89891143423
1,128011.4482138597
1,126395.74762044974
1,124485.32163076488
1,122213.1642169527
1,119698.41390462672
1,117482.68206784807
1,115845.63764898642
1,115011.94796557426
1,114772.63974805814
1,115101.51917854523
1,116097.56613621161
1,117320.54159482058
1,118711.64690655279
1,120033.97261221985
1,121424.95985902612
1,122613.97206912382
1,123308.08861318708
1,123689.57446349307
1,123735.1189
1,123536.76608044976
1,123000.98736301615
1,122457.38072283844
1,121824.51154341338
1,121056.4804313497
1,120192.38529835596
1,85064.14984237881
1,84807.43554129079
1,86092.78804916024
1,87100.22463714275
1,87786.66737384418
1,88194.41039294904
1,124706.1440297839
1,122752.48339659795
1,120626.89241324864
1,118291.01952595888
1,115799.74964597542
1,113822.90452075751
1,112581.09675746593
1,112181.97933706218
1,112378.4193915115
1,113004.54576118362
1,114175.86649360573
1,115453.4671
1,116833.18535674307
1,118155.49092919249
1,119578.16649452358
1,120850.06990007705
1,121503.43879936943
1,121861.03408485511
1,121725.14327162853
1,121113.21970943167
1,119989.25053790596
1,118727.42629210162
1,117264.37515732956
1,115607.3411017605
1,113924.02594309916
1,85539.90580481352
1,84697.20287948477
1,85897.58011891141
1,87155.20009698228
1,88293.42958801078
1,89215.74704426722
1,89549.25083312277
1,122864.8347389905
1,120619.79977027046
1,118487.08854541199
1,116217.78460696037
1,113942.04644794326
1,112389.63124500203
1,111657.22005715093
1,111772.79093591643
1,112410.47326908229
1,113298.79021595858
1,114601.94476736958
1,115836.37486112288
1,117092.62245131137
1,118261.4477140027
1,119571.82844541373
1,120646.03648935119
1,121135.7478765584
1,121160.34462625718
1,120589.3170685965
1,119263.29896441501
1,117198.08524366439
1,114797.69175073296
1,112036.93486991944
1,108923.53491121976
1,85407.11557188789
1,86510.86729276288
1,88084.01863448399
1,89718.20618821267
1,91167.24336864454
1,92004.05717114681
1,122334.13177890058
1,120022.71205626208
1,117892.50761614784
1,115845.61299618399
1,113879.01528650321
1,112833.53900470719
1,112721.56621654709
1,113389.59850306327
1,114481.72620873338
1,115678.65639255662
1,117069.36137357363
1,118258.10808261247
1,119342.10582377763
1,120284.18209749601
1,121290.26250494747
1,121956.58308317218
1,121936.84345694746
1,121354.68476165498
1,119967.0025948727
1,117641.03404858992
1,114313.1659288669
1,110417.36538641935
1,88349.51164
1,89141.75321977086
1,90765.05241863272
1,92590.40562163273
1,94193.22204
1,95179.53442793016
1,122935.38228024851
1,120562.12459208544
1,118518.3037764538
1,116772.01871436527
1,115232.02789111667
1,114774.01334231996
1,115271.74242357814
1,116465.01681062269
1,117948.10758659981
1,119355.49296340838
1,120741.34632766318
1,121743.77493832506
1,122506.88659269077
1,123055.52784715242
1,123440.01529074532
1,123367.39059330805
1,122505.19539990093
1,120994.96193414644
1,118484.97783539191
1,114808.06154214172
1,109972.48019835184
1,104368.00924483058
1,97770.33914950005
1,94906.80430944749
1,96326.64
1,97499.08977025721
1,98172.45759757787
1,98254.99959991689
1,124180.44228197818
1,121923.05725959137
1,120115.66565626003
1,118727.80537190221
1,117728.6522
1,117837.49907297785
1,118856.20558131057
1,120473.70530582394
1,122139.07335197656
1,123582.17656923203
1,124801.85526549458
1,125500.6134253501
1,125777.46516218122
1,125676.8694716366
1,125245.57406245382
1,124163.87282931258
1,122199.29711427513
1,119411.55887062197
1,115495.70062553976
1,110307.51884018003
1,103806.08960721883
1,96542.91369846337
1,88569.43705002405
1,80576.66092230612
1,100042.51150191763
1,100475.33532553044
1,100534.31423045947
1,100176.4400415385
1,99296.99625220432
1,125724.10525706227
1,123682.32999598874
1,122158.04986351973
1,121204.08808996151
1,120709.9825027639
1,121286.54961958849
1,122684.1949658542
1,124485.73390424286
1,126225.05915292326
1,127569.84098706281
1,128544.35975051323
1,128839.15871460667
1,128534.96689216683
1,127657.96698591209
1,126291.43473533224
1,124031.14167008306
1,120697.79405299081
1,116329.71351332184
1,110716.94929741764
1,103344.81797895573
1,102917.55212663654
1,102351.65714233159
1,101546.65279614819
1,100403.54365234853
1,99010.55275878518
1,127232.11028208258
1,125357.06390620841
1,124182.77881640506
1,123624.7549016529
1,123469.8500775529
1,124298.4670311104
1,125811.83783009903
1,127562.30976568478
1,129160.66030469336
1,130287.91376864447
1,122334.23954117282
1,117468.97082079262
1,104570.48160661582
1,103498.97827418776
1,102429.2035745899
1,101219.67631187104
1,99814.71708234023
1,98105.74991766622
1,128415.95787271218
1,126810.29617959788
1,125893.90669876877
1,125532.92392206688
1,125494.07387850869
1,126278.35952995926
1,103056.62454450873
1,101874.05601314119
1,100597.71200605965
1,98954.83408896626
1,97173.72600399218
1,129227.02875883628
1,127689.42275234562
1,126805.19211693479
1,126436.79599398928
1,126149.81116729304
1,102176.72168651564
1,101017.23685197564
1,99495.47551
1,97797.69433553825
1,95735.68259161581
1,129436.34512423509
1,127846.77882168103
1,126786.59100801391
1,126123.95766511401
1,101877.91829683394
1,100951.28855246946
1,99595.00003908828
1,97961.53689008867
1,95853.08592234403
1,129311.41926296486
1,127522.21079358496
1,126150.57676767837
1,101606.44486856571
1,101203.79453340304
1,100610.90148454551
1,99432.64565216165
1,97896.72558244983
1,95778.96725444107
1,92971.16895593541
1,103791.30214975575
1,101357.70897699046
1,100464.27072633759
1,100488.54924771843
1,100558.21043151131
1,100276.74411319083
1,99241.05348227554
1,97803.41672
1,95728.67152850982
1,92805.66346522361
1,100541.0022970336
1,99051.71557929735
1,99068.50126326137
1,99778.01017381622
1,100294.5941168914
1,100298.3112288625
1,99456.02915116512
1,98131.14823839423
1,96133.62443818209
1,93264.87199733552
1,96991.77825640728
1,96928.95560072409
1,98093.71192908437
1,99532.02615102357
1,100478.36820199151
1,100782.51939985134
1,100143.4499
1,99053.57492911353
1,97271.4835
1,94599.11390835031
1,91777.91293
1,76325.89779
1,83224.79553737269
1,89905.68614628603
1,94642.73171410791
1,94353.65874
1,95863.26463
1,98018.29048
1,99988.55831824652
1,101314.68153704522
1,101940.5452227702
1,101639.88220075924
1,100817.70431433502
1,99335.06676353875
1,97008.39682439002
1,94570.16333700836
1,84680.00252
1,84991.33909234345
1,87576.3751
1,91879.17913177724
1,96635.96004474911
1,91768.15402350048
1,93516.91423
1,96247.15137797398
1,98978.79804193131
1,101269.86340270498
1,102884.53739967926
1,103887.13921116835
1,103995.54142355725
1,103618.0796158757
1,102497.59293193527
1,100595.37109893751
1,98549.81376786222
1,93779.91789319873
1,93049.02228
1,92864.67104231239
1,92680.54936699987
1,92820.80369229631
1,93553.43810090085
1,95487.21821072203
1,98408.92540816494
1,101770.61389834223
1,91014.23095168907
1,94509.91595636234
1,97968.66430681545
1,100989.51135829155
1,103447.89405917206
1,105311.60117158259
1,106661.89467767574
1,107209.48905718829
1,107226.50844294728
1,106472.83355580876
1,104875.06823063793
1,103081.6846098165
1,101163.22149355023
1,99549.72364246735
1,98284.57426291204
1,97525.54188733564
1,97419.29497557478
1,97606.24613303764
1,98232.44930584761
1,99153.56379649618
1,100849.24789237081
1,102976.14682349449
1,105343.59682723584
1,93257.88085496196
1,97405.31957914805
1,100925.01961797396
1,103942.37189142786
1,106324.22971929553
1,108298.31863767495
1,109841.88598783305
1,110675.89431491314
1,110923.82490200865
1,110374.03727365039
1,108929.69265071204
1,107128.74316187897
1,105028.63534255825
1,103084.75153644673
1,101365.63294193237
1,100202.80726539956
1,99896.02861207571
1,100108.23225502826
1,100915.50054361312
1,102050.48185578034
1,103622.27748380009
1,105400.65092560755
1,107285.2300033778
1,134963.27674053787
1,97781.82049
1,101498.45449944233
1,104666.94838417498
1,107264.32553685279
1,109398.29355593621
1,111189.41187117537
1,112740.97676576454
1,113656.64594413477
1,114003.58156119916
1,113472.28142196292
1,112013.72861936377
1,110095.73327831517
1,107711.60821969695
1,105401.17215610282
1,103239.32298617112
1,101609.46591729166
1,100919.17640708678
1,101017.02703704826
1,101899.48720905269
1,103100.28185251176
1,104672.00221359298
1,106253.9488849906
1,107732.15006839662
1,135991.29241543906
1,132549.1912578277
1,102975.0500967318
1,105758.73878942877
1,108328.15069590606
1,110402.80197376372
1,112113.9725
1,113625.01236304455
1,114920.15471707718
1,115747.1032902981
1,115995.56940625835
1,115373.73603500446
1,113758.21120743638
1,111595.6449869071
1,108824.01019992544
1,106086.49145289148
1,103308.69201601327
1,101159.0883012532
1,100044.9052645279
1,99939.87938
1,100872.46106063253
1,102277.87477136026
1,103907.99043666523
1,105454.14153841096
1,106682.7404628282
1,136648.9836915318
1,132845.42692195665
1,127829.25775544129
1,100790.13000350456
1,104727.68096034913
1,107724.29580016022
1,109679.92628100581
1,111459.07158098827
1,112914.3775949219
1,114070.77202914581
1,115112.41812567059
1,116095.6799794792
1,116615.10335049908
1,116625.32590162671
1,115785.08130888008
1,113876.30949051121
1,111331.50267279909
1,108110.7633487067
1,104813.95755941544
1,101417.97197088733
1,98616.20702159351
1,97082.01621433074
1,96708.42987366012
1,97676.49088928128
1,99323.80618653666
1,101126.13982859891
1,102777.45483567654
1,103961.36564101202
1,137057.97195715815
1,132896.35071969358
1,127584.23888488919
1,97756.05556380046
1,102799.45205719273
1,106603.1272
1,109519.02052488268
1,111543.80334470846
1,112696.86551666322
1,113764.03190893287
1,114584.51130195566
1,115146.46213132817
1,115627.79612892095
1,116084.91805115539
1,116165.06356012831
1,115803.84075591284
1,114634.11716931207
1,112413.7634126795
1,109422.33160344778
1,105703.10887555615
1,101804.17094113634
1,97814.43121937153
1,94425.96747030185
1,92256.07193327435
1,91689.07479825361
1,92676.84158904917
1,94511.78726
1,96581.29615945256
1,98331.97149542614
1,99459.10566275445
1,137170.88961085255
1,132618.49276191142
1,127025.49063785278
1,94580.35700095686
1,102055.12944102076
1,106986.37402571773
1,110464.66097069845
1,112811.72223161846
1,114262.4175518905
1,114818.65356436874
1,115310.62815138992
1,115523.05365917126
1,115511.67695906198
1,115374.70176327728
1,115246.24286115098
1,114757.34028719465
1,113907.10796241909
1,112276.6829422514
1,109576.9612
1,106132.5667495536
1,101870.45262508176
1,97308.78732930124
1,92512.16013673312
1,88263.13599204738
1,85457.63822045737
1,84618.19570896549
1,85751.60665319335
1,87981.56861482045
1,90452.70573
1,92411.19757477326
1,93668.26578905016
1,136854.5470162812
1,131934.70701924225
1,82756.31945
1,95056.36291490248
1,102895.22196275432
1,108010.04119537442
1,111469.29343382595
1,113716.19427839795
1,114899.42924382187
1,115161.76886528898
1,115283.06218142492
1,115036.94094274992
1,114518.14070928955
1,113834.49613026039
1,113182.78404792119
1,112147.09609478283
1,110811.48509231432
1,108804.1969600717
1,105708.85654041715
1,101866.64823878137
1,97171.33779
1,92019.74870180781
1,86462.29015943049
1,81140.65624475025
1,77390.02180903101
1,76120.27387061159
1,77553.20586735058
1,80276.24458454101
1,83210.45033112762
1,85599.80909724394
1,87041.43059669128
1,136004.21570993576
1,130831.2103032174
1,83169.36741840211
1,93379.37525859423
1,100642.62486011289
1,105665.28969257056
1,109105.69462931805
1,111398.00894643637
1,112515.99061767939
1,112652.17416897652
1,112585.16671243455
1,112113.95509328927
1,111294.62529573524
1,110232.91644236013
1,109236.33980405686
1,107891.3686867785
1,106339.83053094898
1,104192.31687083188
1,101013.18250452484
1,97084.27391
1,92275.47896909557
1,86821.30770278002
1,80557.32381395834
1,74217.68054224439
1,68988.81571293058
1,66641.58319023812
1,68398.25930354705
1,71726.05316995765
1,75312.12721910984
1,78201.77266336494
1,79972.76604
1,134982.66107122286
1,129650.25562773299
1,124006.3743
1,92175.23016317183
1,96941.91545553044
1,100902.72211871971
1,104008.07346169434
1,106073.42161332906
1,107088.31173922004
1,107181.3176724485
1,107080.54712359807
1,106572.72702248242
1,105664.29689648571
1,104540.21389994536
1,103525.2763552519
1,102305.39997928285
1,101030.70757344476
1,99219.04469944083
1,96465.16361708929
1,92896.73933
1,76578.32856901479
1,69505.70977079023
1,62656.818311946045
1,58671.42563761492
1,60323.43380137903
1,64242.08241134635
1,68296.58199685965
1,71643.87123
1,73853.26714811749
1,133867.23401390703
1,128624.05056590991
1,123189.87931601636
1,95697.24996241981
1,98208.93091
1,97408.78206283483
1,96922.00165650755
1,96384.14948885565
1,55152.71048343646
1,59104.65867236166
1,63205.19731363786
1,66802.61245129479
1,69336.93709
1,132922.7716015755
1,127781.06948160978
1,122563.87301835317
1,92017.31734873708
1,56576.830738461875
1,60611.40207
1,64306.082545653546
1,67247.03564
1,132273.83980836862
1,127274.83966191593
1,122272.29626344796
1,57570.011082547404
1,61459.01307
1,65233.06284157067
1,68680.11822236895
1,131771.7422462259
1,126938.78370380505
1,58209.47882671899
1,62025.95567657001
1,65522.359467056165
1,69355.43534951548
1,73241.91305156157
1,131227.42490207788
1,126488.28302289099
1,65824.77771593592
1,68722.54228705207
1,71759.45734941713
1,75433.73172520095
1,79444.93155512607
1,130341.45969086021
1,70299.27165956103
1,71117.76048519264
1,73096.42160808184
1,75278.74535176311
1,78049.23015
1,81636.86360660553
1,129093.62708761396
1,77675.34682997696
1,76285.04717234948
1,76467.94165203164
1,77866.26840041834
1,79815.05504898124
1,82450.79107407937
1,85983.36228343275
1,127675.69295615931
1,84179.44995427459
1,81144.35673941695
1,79317.78792
1,79002.73158546994
1,79971.03144590849
1,81714.51237
1,84285.67396824558
1,87697.81640481994
1,85065.32826
1,81593.22476490893
1,79329.68453852899
1,78598.76507611292
1,79448.76848584547
1,81122.18699153847
1,83478.88173736178
1,86870.69064831846
1,81812.93723454603
1,77599.50455610013
1,75042.18181537765
1,74694.32749500376
1,75945.38342150363
1,77815.86254390939
1,80028.52360681853
1,83159.71083051787
1,69235.94035340508
1,67665.03622916513
1,69857.54079879503
1,72813.78599574817
1,75213.92317029214
1,76775.98220911276
1,78817.32162826956
1,104430.66527223695
1,103266.60910665605
1,103776.47184058672
1,105383.85967320675
1,62936.67328213215
1,77739.30751286831
1,77685.21419531282
1,104117.8248651525
1,105793.69474694358
1,108521.56610235873
1,111105.87858854461
1,103645.48438181501
1,106348.73949811803
1,110924.63987597483
1,115251.35300400014
1,118283.06699558612
1,119711.24931830485
1,100711.01168704446
1,103663.42249427992
1,110021.27979769501
1,116719.0557953847
1,122169.14413569297
1,125542.61693658696
1,126777.23565177307
1,125939.82051004934
1,118714.49275042987
1,112998.84266744315
1,106325.92043520708
1,96970.00982061574
1,97224.34873
1,104717.08298656179
1,114299.38928494156
1,122623.18849922976
1,128568.7243
1,132230.48470726868
1,133515.23818072895
1,132391.0990283671
1,129189.27536224568
1,123815.15977465299
1,116950.69925875466
1,108689.8071546177
1,99482.38286105017
1,90714.28059205075
1,89007.19938135512
1,94657.86357269919
1,107183.69494337468
1,118589.00087630293
1,128013.6537938169
1,134511.82208169185
1,138361.48164107706
1,139641.24671063578
1,138511.99697780848
1,135081.1952250728
1,129291.26409716014
1,121787.70785789625
1,112559.0513597215
1,101850.78493955093
1,90983.62634529479
1,79717.95789834863
1,80134.09894
1,94789.86039294182
1,110612.83609439676
1,123226.91605170038
1,132695.5774622971
1,139559.30527910098
1,143579.9531143527
1,144967.72203435365
1,143918.2115525126
1,140543.85718771393
1,134751.4408545118
1,127117.21975777252
1,117589.49461428952
1,106404.48001714711
1,94207.51311775103
1,80462.54578682345
1,68773.25480745327
1,75934.75933080829
1,98150.07032036169
1,114750.34489103736
1,127357.84621251379
1,136902.36416850126
1,143637.4330003607
1,147681.00853346777
1,149306.76690231627
1,148459.87416793557
1,145345.02613329023
1,139852.44803243352
1,132582.50963470826
1,123430.03510614994
1,112867.19129187972
1,101034.72854747273
1,87289.13033845366
1,74551.29714142613
1,65777.68970733794
1,62502.36558207712
1,76167.25827544894
1,82630.50077322972
1,88012.13467672178
1,80597.28721411194
1,102534.12775938149
1,118496.42386272525
1,130524.07962949827
1,139790.59811676134
1,146441.79560487534
1,150650.2770040494
1,152415.07056348832
1,151885.17325916264
1,149231.26601936502
1,144289.50409992263
1,137690.0646227391
1,129293.5698209516
1,119521.52612147936
1,109078.42007247123
1,97080.81385369648
1,86336.39388711483
1,78418.00841130695
1,74582.72052284678
1,75462.55728855767
1,78364.22975880337
1,82835.58315396663
1,87553.17280949124
1,91452.03498848957
1,94556.94810661461
1,89294.23876402598
1,107664.4344
1,121644.12174854151
1,132765.8923051934
1,141564.05042444976
1,148017.78374519804
1,152264.39968391368
1,154251.32793480912
1,154124.53884678154
1,152013.26595531954
1,147758.93225943923
1,141992.19745275026
1,134578.95827515324
1,125997.24176893212
1,116706.83795002397
1,106655.86605845192
1,97617.13309729089
1,90674.40993025214
1,86532.55339575354
1,85529.32338
1,86555.87406670228
1,89098.34902234178
1,92007.61241436268
1,94428.22912620484
1,96278.59192831066
1,97388.36916730007
1,97974.71333470348
1,112054.79055980645
1,124299.11077692603
1,134268.9704358804
1,142351.0876
1,148464.50685961236
1,152663.4117402567
1,154822.8833364981
1,155060.20367112555
1,153555.94488776015
1,150073.97438659865
1,145230.43292063967
1,138902.42946082982
1,131574.77
1,123782.90446499122
1,115163.2332994444
1,107405.20490802407
1,101125.9492971626
1,96774.28136482653
1,94538.22952886648
1,93933.63318689296
1,94743.62027714275
1,95986.01898
1,96996.06269458846
1,97690.22966741468
1,97743.24211419998
1,97159.71906550553
1,104981.2948336002
1,116242.72544492868
1,126269.18996271967
1,134758.9543759862
1,142115.63321366938
1,147738.53220732717
1,151659.72983155676
1,153974.79888426032
1,154569.74886783067
1,153620.66136833135
1,150917.38635426632
1,147030.35674018253
1,141810.8039265085
1,135704.4051025049
1,129059.46998367936
1,121933.22222581448
1,115312.68781899005
1,109657.81529660797
1,105275.90650356258
1,102316.97512507215
1,100605.74202232769
1,100017.18321232188
1,99868.4196
1,99610.58738209322
1,99261.42358636386
1,98441.04655221665
1,97007.72043555042
1,119318.38469680159
1,127427.19701371423
1,134495.0971339555
1,140845.64727344294
1,145836.83683659416
1,149449.71163804457
1,151764.78981593705
1,152630.90919632962
1,152218.80531247696
1,150280.22243008207
1,147327.34076349184
1,143188.52598090834
1,138245.8807419093
1,132766.6267239436
1,126799.88344914625
1,121181.41135130997
1,116077.51352502304
1,111974.25701070133
1,108581.36931556436
1,106155.46555896147
1,104568.20520684664
1,103313.73003237037
1,102031.54865714588
1,100779.66731138696
1,99150.81719668412
1,97090.1926
1,94320.37936824933
1,121612.45091447764
1,127967.05570115321
1,133710.6126914005
1,138865.95392772908
1,143109.70269294144
1,146374.03974508983
1,148511.49446033675
1,149566.85016588744
1,149618.03622142744
1,148357.23830445146
1,146309.6813896099
1,143087.78480389118
1,139179.6720101964
1,134739.64420699203
1,129796.83838720505
1,124986.45768015801
1,120512.23736649436
1,116439.80972693491
1,112989.85837258598
1,110096.94253753677
1,107798.6457864069
1,105653.03132923013
1,101603.17958768585
1,99412.13808206133
1,96862.94616703698
1,93871.06191065165
1,90213.59582648025
1,127924.35073658658
1,132328.92285022934
1,136374.6117366806
1,139760.14731427628
1,142515.09628167847
1,144491.96612287487
1,145581.29970700914
1,145972.37996601427
1,145276.12429156687
1,143961.5662137542
1,141658.1207007108
1,138600.85607130756
1,135099.63042439343
1,131113.94388443016
1,126977.3243590481
1,122936.21812616003
1,119240.35766562824
1,115759.73259831022
1,112707.93697944494
1,109983.5352431824
1,99626.70449523302
1,96897.71427785022
1,93866.93906870455
1,90495.83149588309
1,86925.98031889716
1,130583.01565603526
1,133560.25382380106
1,136135.4573616182
1,138278.49926602686
1,139859.57829294936
1,140922.97430624688
1,141548.97619628426
1,141269.34070592967
1,140579.18760028522
1,138958.20339342943
1,136671.69806078495
1,133913.00812644194
1,130635.51450487522
1,127234.36747297228
1,123683.92382396237
1,120286.9997186633
1,97294.98226561467
1,94436.08887297928
1,91509.80579249749
1,88669.01330748553
1,130302.7399818114
1,132012.76502408844
1,133453.77082256813
1,134660.5814054359
1,135563.80472054853
1,136311.95526477636
1,136329.4523351905
1,136088.32019655895
1,134949.32072790977
1,133289.19528878553
1,131099.34880355894
1,128374.38000178892
1,125505.52909350139
1,122360.9077878858
1,97618.18245
1,95137.23683360082
1,92820.40156536274
1,90724.21691452882
1,88775.12576
1,126956.16552005052
1,127752.1542679766
1,128498.6296
1,129182.04012981491
1,129972.69057596549
1,130156.69315315873
1,130248.08500851931
1,129519.66987808522
1,128279.16487425184
1,126510.89752451013
1,124195.24347403813
1,97626.32351191732
1,95828.73264781742
1,94151.37740044123
1,92702.86148396858
1,91340.28174
1,121011.46267992612
1,121337.83705922506
1,121835.21195103026
1,122577.4309265829
1,122837.79837862916
1,123119.5529708331
1,122584.01596453128
1,121576.8608450645
1,120058.22088900562
1,96643.08905249741
1,95651.26578021093
1,94748.09906862876
1,93819.16579095996
1,113459.18624225409
1,113718.5926189886
1,114376.81097376028
1,114625.16819791822
1,114998.74734252473
1,114534.65308854808
1,113614.89380818655
1,97067.28695486693
1,96674.46738675213
1,95979.47885956886
1,95226.06422960346
1,97961.32307680626
1,98080.60148460955
1,97768.81718
1,97198.74483560509
1,96416.00056031901
1,98989.34128762309
1,99126.17311581473
1,98924.09786286713
1,98415.48855447478
1,97121.25252892355
1,99218.50395926091
1,98417.61244264702
1,134071.1182306911
1,127266.08785851634
1,118833.25501589429
1,100552.98837004109
1,99936.89443422452
1,132019.54313995034
1,123888.34941205887
1,113759.5215712482
1,102110.86137914234
1,136147.38230830678
1,129184.99116940751
1,119771.26985735344
1,107649.99618124843
1,78853.49641303153
1,82693.84422014358
1,86778.47048177969
1,83996.69409333795
1,86353.57259904373
1,89320.64539
1,92382.78617349443
1,88363.46342041297
1,89796.38943888964
1,91873.16047622744
1,94145.20267298468
1,96072.80861396996
1,97537.12826125229
1,92683.84848490721
1,93555.52979185335
1,94927.81417336699
1,96551.19157880355
1,97937.75218866963
1,98903.89939107753
1,99293.60865883547
1,99385.878
1,98145.80264
1,99366.61836246567
1,100369.78701403194
1,100954.8462410281
1,101034.90253562912
1,100781.49296092364
1,100140.17859163131
1,102113.0045256734
1,102999.73274402684
1,103462.64032307711
1,103481.31439866926
1,103125.99685610243
1,102410.00418517459
1,101434.2041
1,105021.48012863229
1,105958.38672067034
1,106499.55635620351
1,106642.88663036024
1,106417.78601281682
1,105865.91068356884
1,105065.15169992945
1,104348.07244219998
1,103991.2353183395
1,106690.00998507133
1,107901.74166126268
1,108942.31536157812
1,109649.05924298093
1,110000.65148245345
1,110004.76720574898
1,109759.31455826857
1,109271.03629386782
1,108844.71283570836
1,108643.56996566853
1,108878.33697801435
1,109206.17428542391
1,93022.87758632727
1,108062.64973190497
1,109455.2797997326
1,110818.63896795802
1,111968.93754666288
1,112832.31141132966
1,113441.8695
1,113742.43913350033
1,113801.3891777627
1,113697.99904823645
1,113602.52562197807
1,113696.73347430173
1,113954.00990349744
1,114224.5907
1,114551.61318601089
1,90427.26858952583
1,91788.71063283693
1,110669.71339549177
1,112291.83888461364
1,113829.1124264844
1,115167.9400757967
1,116274.34398354635
1,117175.60348569007
1,117802.8281225298
1,118262.78527048837
1,118590.74649210917
1,118915.10288865496
1,119288.56481020828
1,119659.57536807198
1,119856.67421058443
1,119842.1984305822
1,119570.10088073532
1,118636.2676851853
1,89224.48828754292
1,91152.11723525224
1,111156.67193282819
1,113097.37854494638
1,115012.14916740343
1,116772.96463151192
1,118358.94346602389
1,119728.56358041157
1,120929.97799267693
1,121919.8480192031
1,122816.69799900553
1,123557.34490879218
1,124260.8695343567
1,124869.9416781529
1,125325.65290919821
1,125411.05023597558
1,125127.82145382809
1,124300.69499370406
1,122660.4293997425
1,120153.4477661439
1,116868.92212214132
1,122747.37370549249
1,123912.78203530108
1,86316.52850714307
1,88441.90173467065
1,91191.04401677306
1,93919.77811278887
1,113131.15707669075
1,115361.47402029068
1,117582.19896330319
1,119598.04070164151
1,121410.31133978364
1,123081.79453464758
1,124555.01998603366
1,125859.49699026068
1,127083.35123615836
1,128150.49332796132
1,129155.73542720554
1,129949.13164593688
1,130432.49888508672
1,130381.10953009213
1,129761.1542830102
1,128468.90431365465
1,126164.2713625422
1,122903.78454068351
1,118692.7962522938
1,113572.00714861206
1,117297.19572030347
1,121778.41812448252
1,124435.61321340514
1,125516.70588072795
1,125456.50153520636
1,84521.12721829907
1,87722.31222
1,91433.74583057273
1,94869.94354658142
1,97970.21540531541
1,100241.14472288953
1,104096.18617314547
1,117495.98409739658
1,119897.26398041754
1,122114.22190019772
1,124140.95352771146
1,125952.67773128558
1,127686.97040676988
1,129233.34205877983
1,130730.34844893651
1,132068.45289949884
1,133312.8893616731
1,134274.6847232251
1,134770.90478849786
1,134646.78137013776
1,133766.3100469019
1,132031.79700483222
1,129197.88370965746
1,125287.83559779682
1,120448.4708460178
1,118006.68957777129
1,122561.89743088439
1,125458.3440461326
1,126715.60927050041
1,126573.14085005097
1,125483.04203655412
1,86718.19603209961
1,91521.11215866457
1,95784.53815241717
1,99397.57004717762
1,101970.21346451239
1,103778.59520222477
1,104932.85733352482
1,105803.48010281195
1,106498.38809084562
1,107348.56677609243
1,108582.72093160725
1,110233.31979677863
1,117230.51559522265
1,119825.21436066325
1,122326.2280231394
1,124674.35038138575
1,126716.61226496592
1,128685.08725851859
1,130498.49496147248
1,132199.8700713868
1,133897.09439491015
1,135463.79171740703
1,136850.55514645504
1,137902.7190031243
1,138396.2757234446
1,138133.93866579953
1,137032.9176526082
1,134915.83611014314
1,131613.1060598642
1,127186.6385785169
1,121756.13374997921
1,118535.06863894229
1,123116.25155671642
1,126082.88694423974
1,127605.49012084802
1,127774.53820849706
1,126704.80938344971
1,124764.89063537664
1,85762.59838857783
1,91833.69395249631
1,96903.64636764665
1,101027.7095336975
1,103872.52840266319
1,105938.38654098503
1,107122.26709218262
1,107980.74945129246
1,108673.58721853376
1,109501.78055568987
1,110816.93978437908
1,112636.20798172483
1,114818.0789255482
1,117319.48857165354
1,119959.51091687994
1,122569.83183548371
1,125060.50135432238
1,127371.3818956233
1,129414.79243873294
1,131308.3269604546
