year,site,snow,wind,ta_summer,ta_annual,fac,SSP
2078,VIR513,1173.8316,8.16392069,-0.905114684,-11.37136955,17.700255002451847,5
2078,VIR494,559.7178000000002,5.826493886505287,-0.830050966,-10.46640703,15.822632352715875,5
2078,VIR469,646.857,6.393578948500978,-0.961120117,-10.1585902,2.279248854274264,5
2078,VIR715,969.8580000000001,7.647815033679405,-0.829895042,-9.826051536,12.36279958,5
2078,VIR512,1226.2212000000006,8.027403382506135,-1.154516808,-11.76322673,23.860440227034527,5
2079,VIR466,655.9073999999999,6.022448727201297,-0.987837544,-11.01803618,16.568964670000007,5
2079,VIR575,970.0800000000004,5.431333687562901,-0.229063361,-6.864941219,3.427409260000002,5
2079,VIR619,1103.8998000000006,5.965231394671328,0.5196770287091476,-4.640760523,1.9871922001927738,5
2079,VIR621,1289.2704,4.988488134964776,-0.240675148,-6.243882936,4.1569245700000135,5
2079,VIR440,714.969,6.944551885803449,-1.545399452,-11.31646491,18.486687319999998,5
2079,VIR716,928.5072000000006,7.7703983510117105,-0.247724863,-8.641667833,2.348288076409405,5
2079,VIR513,1149.6155999999999,8.133133711729966,-0.929449458,-11.47333988,15.793999947451846,5
2079,VIR494,563.1054000000003,5.851819507345021,-0.733030805,-10.40854479,15.590656175456084,5
2079,VIR469,653.4623999999999,6.415179162914701,-0.787721403,-10.10637493,1.9692221910138952,5
2079,VIR715,999.5598,7.661822218139211,-0.760972423,-9.632567998,10.85423313,5
2079,VIR512,1202.9244000000006,7.9972211628440775,-1.193110606,-11.86304028,23.484670512034526,5
2080,VIR466,676.7975999999999,6.047062996031744,-1.031406609,-10.86214231,16.40254791610495,5
2080,VIR575,976.4382000000004,5.412243462754031,-0.291628807,-6.967828017,3.451821920000002,5
2080,VIR619,1105.1454000000006,5.933304295336971,0.4830584876052755,-4.762863035,1.9058163801927739,5
2080,VIR621,1299.7068,4.958950536420538,-0.313705725,-6.332683494,4.171611230000013,5
2080,VIR440,741.6816,6.954138956203541,-1.62516137,-11.17143697,18.488209039999997,5
2080,VIR716,924.0042000000008,7.756110574,-0.233320329,-8.512028568,2.3831721564094055,5
2080,VIR513,1135.1094,8.046013507,-1.002884975,-11.40968631,14.011883487451847,5
2080,VIR494,576.9744000000002,5.859335224,-0.786519877,-10.26739628,15.41145142492681,5
2080,VIR469,670.4694,6.450954074302132,-0.855167421,-9.973882041,1.9107268512748328,5
2080,VIR715,996.75,7.648458078420475,-0.742791915,-9.496069197,9.437740865,5
2080,VIR512,1186.3188000000007,7.895202909537935,-1.2869762,-11.81744978,23.129602632034523,5
2081,VIR466,696.1715999999999,6.126509776625702,-0.994497047,-10.73454381,16.21618501610495,5
2081,VIR575,1009.4586000000004,5.465679010629095,-0.304031265,-6.796879886,3.4574698250000027,5
2081,VIR619,1143.3180000000007,5.998529797769127,0.45689748530112806,-4.605240481,1.869748325192774,5
2081,VIR621,1349.7948000000001,5.015429543076964,-0.330497199,-6.153946112,4.198666985000013,5
2081,VIR440,758.4,7.030722385543019,-1.583467437,-11.05236445,18.461055969999997,5
2081,VIR716,906.2262000000009,7.753960500644459,-0.152724995,-8.531904327,2.3470794214094055,5
2081,VIR513,1158.8364,8.044599848597208,-0.986767271,-11.38674568,12.292619462451846,5
2081,VIR494,592.2096000000001,5.951963392415735,-0.810158989,-10.13637257,15.246623049757861,5
2081,VIR469,689.6207999999999,6.515969675300596,-0.789572759,-9.856230311,1.9562480000352602,5
2081,VIR715,972.924,7.638450829956574,-0.663508121,-9.531096195,8.0269265,5
2081,VIR512,1213.5036000000007,7.906252672722779,-1.234039468,-11.76414676,22.790392029999964,5
2082,VIR466,704.0303999999999,6.1687926300386655,-0.936881608,-10.74150077,16.072993316104952,5
2082,VIR575,1031.2230000000004,5.496590171839964,-0.324199779,-6.748404087,3.4972527250000027,5
2082,VIR619,1167.8658000000007,6.042655048267917,0.4405783641877216,-4.536523276,1.8572922001927745,5
2082,VIR621,1377.4956000000002,5.049317286513233,-0.34369818,-6.085583904,4.239834835000013,5
2082,VIR440,766.4988,7.094131141082683,-1.542124484,-11.03745296,18.502510094999998,5
2082,VIR716,891.8034000000009,7.742749007384752,-0.151954622,-8.414459164,2.3261805214094053,5
2082,VIR513,1161.5274,8.006313110797713,-0.976772681,-11.3781668,10.645051012451846,5
2082,VIR494,596.3286000000002,5.996677539638398,-0.782722297,-10.14650285,15.088074081745802,5
2082,VIR469,696.2742,6.5562391060614065,-0.729935398,-9.859807006,1.9972953329647478,5
2082,VIR715,956.3628000000001,7.623020897337438,-0.664348966,-9.418798682,6.530949349999999,5
2082,VIR512,1215.7434000000005,7.865639552655509,-1.232280189,-11.75422929,22.50086782999996,5
2083,VIR466,703.0433999999999,6.093912029680243,-0.974367975,-10.74880676,15.906061441104951,5
2083,VIR575,1033.8078000000003,5.496730052792344,-0.252695363,-6.702050566,3.498772725000003,5
2083,VIR619,1172.3556000000005,6.041410152594594,0.4781525769373376,-4.486120592,1.8533122946392133,5
2083,VIR621,1379.5392000000002,5.058010386871656,-0.243332876,-6.034158656,4.2377567850000135,5
2083,VIR440,769.0452,7.019628116889135,-1.539318416,-11.01467542,18.53241562,5
2083,VIR716,912.5790000000009,7.777989694788747,-0.171807253,-8.346564786,2.351153471409406,5
2083,VIR513,1179.6689999999999,8.048089080459771,-0.900663426,-11.35373072,8.990307387451846,5
2083,VIR494,594.7260000000002,5.934642721410032,-0.804801022,-10.11796688,14.912799331745802,5
2083,VIR469,701.5956,6.490117034248811,-0.753319614,-9.842823443,2.0217991433698983,5
2083,VIR715,977.2086000000002,7.656140456989255,-0.684806051,-9.376512001,5.166595999999998,5
2083,VIR512,1234.9968000000006,7.916334445128626,-1.140543342,-11.71985215,22.120100604999962,5
2084,VIR466,710.9681999999999,6.090477242681461,-0.968211303,-10.66500949,15.74506641110495,5
2084,VIR575,1042.8570000000004,5.502884641996399,-0.250766367,-6.594509912,3.518764245000003,5
2084,VIR619,1175.3112000000008,6.048916760465772,0.5019180604110386,-4.375853061,1.8053244397808088,5
2084,VIR621,1386.5154,5.063475182963433,-0.252694532,-5.937812096,4.250856110000014,5
2084,VIR440,772.8078,7.007579527848401,-1.528170759,-10.9443897,18.5457087,5
2084,VIR716,933.1944000000009,7.776688835809634,-0.076014619,-8.226807768,2.3378517914094057,5
2084,VIR513,1177.1724,7.992205327347847,-0.83392592,-11.18502356,7.100012279999999,5
2084,VIR494,604.0368000000002,5.967228139,-0.772110811,-9.985848767,14.738838241470795,5
2084,VIR469,715.2797999999999,6.477100922321096,-0.721626288,-9.758150898,2.068820841379514,5
2084,VIR715,998.0076000000001,7.6449767460979645,-0.576899644,-9.271201461,3.8211261349999988,5
2084,VIR512,1231.6200000000006,7.844052060159438,-1.088267377,-11.57410339,21.706470729999964,5
2085,VIR466,755.7354,6.163058607888834,-1.084166852,-10.59104659,15.615387538570026,5
2085,VIR575,1050.5706000000005,5.513522906845349,-0.29712255,-6.648970185,3.545608725000003,5
2085,VIR619,1189.5102000000006,6.070436169707964,0.47848622477355773,-4.430539911,1.8072763074960534,5
2085,VIR621,1403.0514,5.080827813531791,-0.287555227,-5.941591508,4.2669301700000135,5
2085,VIR440,819.2274,7.070191118990234,-1.659967129,-10.87148941,18.56139362,5
2085,VIR716,934.5594000000009,7.771822940392328,-0.021852657,-8.135405328,2.2999162049999957,5
2085,VIR513,1178.6087999999997,7.9636039448593685,-0.874877917,-11.26380655,5.284131759999998,5
2085,VIR494,633.6714000000003,6.034001900259547,-0.8695702,-9.907432436,14.629386123349386,5
2085,VIR469,753.786,6.554510644543318,-0.872323868,-9.729086877,2.1679729000000063,5
2085,VIR715,1003.2288000000001,7.6363331529080005,-0.54050333,-9.200031657,3.8118078949999985,5
2085,VIR512,1227.4896000000006,7.823981319632043,-1.108483583,-11.63209711,21.322876449999963,5
2086,VIR466,747.2466,6.144710539819374,-1.079317827,-10.57670068,15.461086371579919,5
2086,VIR575,1058.0754000000004,5.5353553270167914,-0.32380235,-6.646099315,3.583464855000002,5
2086,VIR619,1198.7646000000007,6.093415658,0.4228151451348057,-4.451755481,1.842356418,5
2086,VIR621,1416.3336,5.105543300978159,-0.302640503,-5.950825256,4.289266725000014,5
2086,VIR440,810.0311999999999,7.059333492240052,-1.639884134,-10.87048519,18.545466599999997,5
2086,VIR716,953.9196000000007,7.811944838400698,0.002009859,-7.924458174,2.2449294849999952,5
2086,VIR513,1170.8141999999998,7.966185782372832,-0.970046225,-11.28492691,5.310515884999998,5
2086,VIR494,634.1934000000003,6.036822700376962,-0.853451894,-9.915371229,14.45184095703258,5
2086,VIR469,749.0508,6.5213949841755365,-0.850941152,-9.691885718,2.2366936750000064,5
2086,VIR715,1024.3224,7.667742518693618,-0.516252658,-8.98458079,3.769867109999998,5
2086,VIR512,1220.1606000000004,7.833775910623797,-1.20274084,-11.63634927,21.03917383999996,5
2087,VIR466,783.4787999999999,6.209596532522907,-1.017741598,-10.30961869,15.318675922178876,5
2087,VIR575,1058.0322000000003,5.5456919565610825,-0.277677254,-6.315730774,3.5762250100000017,5
2087,VIR619,1201.5720000000008,6.115051730759044,0.4525109016632236,-4.151541282,1.8365538325553903,5
2087,VIR621,1424.0496,5.124689886359623,-0.242049201,-5.625233781,4.264696965000013,5
2087,VIR440,847.0686000000001,7.1206990356348285,-1.554361572,-10.63162731,18.53573955,5
2087,VIR716,944.3472000000007,7.769089439655177,0.057288757,-7.930340837,2.1757128599191207,5
2087,VIR513,1202.3285999999998,8.029378642715894,-0.900347877,-10.9838602,5.273095549999998,5
2087,VIR494,661.8126000000004,6.107087005292477,-0.823903795,-9.611343059,14.217319108705045,5
2087,VIR469,783.7325999999998,6.5885234723987836,-0.772093801,-9.440270384,2.3153251300000064,5
2087,VIR715,1005.5868,7.632094749236373,-0.463805654,-9.018770296,3.736743514999997,5
2087,VIR512,1251.4692000000005,7.889383213491181,-1.149643201,-11.34392933,20.70654420999996,5
2088,VIR466,795.1667999999999,6.2650531664371325,-0.905608,-10.22132953,15.089240197178876,5
2088,VIR575,1052.8320000000003,5.519580532050603,-0.208818161,-6.214206646,3.555322235000003,5
2088,VIR619,1192.7802000000008,6.078639547689672,0.524010428,-4.030435955,1.7769035075553903,5
2088,VIR621,1417.7813999999998,5.096865146679733,-0.163403017,-5.512683729,4.225205215000013,5
2088,VIR440,854.5655999999999,7.161474532439037,-1.413409724,-10.53818448,18.47213755,5
2088,VIR716,945.5844000000009,7.7871392845004195,0.15575913382594242,-7.836308536,2.0536067377574274,5
2088,VIR513,1206.0767999999998,8.017729616902379,-0.766833075,-10.82883453,5.169596499999998,5
2088,VIR494,673.4490000000004,6.198589785608348,-0.727127632,-9.476976039,12.90495604696861,5
2088,VIR469,789.1919999999999,6.635943328235076,-0.6214443,-9.361556662,2.3085380911651057,5
2088,VIR715,1010.9712000000002,7.644092655309258,-0.361938533,-8.928811799,3.561786014999998,5
2088,VIR512,1257.5508000000004,7.877418074756784,-1.003269953,-11.19800082,20.300934984999966,5
2089,VIR466,815.6147999999998,6.254477993626073,-0.903835055,-10.11409254,14.921811572178877,5
2089,VIR575,1071.2724000000005,5.557242110391616,-0.077206602,-6.032817036,3.4858354850000026,5
2089,VIR619,1223.5740000000008,6.110742322267245,0.6371680703427087,-3.856674553,1.6693720575553905,5
2089,VIR621,1454.0532,5.131585817,-0.023434699,-5.326569367,4.150509990000013,5
2089,VIR440,875.6544,7.1418637733504555,-1.401345976,-10.40800101,18.45146568,5
2089,VIR716,936.9378000000008,7.755366643051367,0.22608286654483642,-7.7743547,1.8886391664315458,5
2089,VIR513,1236.6743999999999,8.102603784849128,-0.557819154,-10.58892311,4.991921924999998,5
2089,VIR494,686.8014000000004,6.214325880718435,-0.708963269,-9.290572829,11.683446809452377,5
2089,VIR469,816.1421999999999,6.6216113549887865,-0.644912426,-9.274284249,2.364137541165105,5
2089,VIR715,1002.0330000000002,7.618987752595484,-0.319261018,-8.87967324,3.3418114899999978,5
2089,VIR512,1288.8840000000005,7.957528017793138,-0.789540882,-10.97840585,19.698030534999965,5
2090,VIR466,806.6645999999997,6.2574854125836445,-0.789095771,-10.13481848,14.684493181073933,5
2090,VIR575,1088.2020000000005,5.5947239442634675,-0.014625507,-5.788870248,3.4074757150000026,5
2090,VIR619,1241.8752000000009,6.151899500326641,0.6907518572223104,-3.613334594,1.5804032325553907,5
2090,VIR621,1468.6722,5.169902169187104,0.048190251,-5.104139503,4.056902455000013,5
2090,VIR440,870.1877999999999,7.1562491011838505,-1.237521462,-10.41037901,18.388867119999997,5
2090,VIR716,946.3194000000008,7.825015642932188,0.3140550611790861,-7.640115567,1.714675561431546,5
2090,VIR513,1254.813,8.184679859,-0.422111364,-10.44185741,4.7453201249999974,5
2090,VIR494,683.7906000000004,6.246754768305172,-0.599821452,-9.277216568,10.459486315246824,5
2090,VIR469,800.8811999999998,6.593080203201969,-0.532791389,-9.300791861,2.373295061165105,5
2090,VIR715,1013.2668000000002,7.675133510337773,-0.216700742,-8.74360409,3.0636584699999974,5
2090,VIR512,1308.0396000000005,8.029803152,-0.666994604,-10.84831678,17.982220834999964,5
2091,VIR466,816.1463999999996,6.220850027919027,-0.804407599,-9.992651281,13.402897381073934,5
2091,VIR575,1108.1814000000004,5.611598624242986,0.026183441257483137,-5.605288483,3.3794892150000027,5
2091,VIR619,1254.8262000000009,6.160541733429559,0.7397029900948142,-3.457298509,1.4989559725553905,5
2091,VIR621,1486.5624,5.181644680707841,0.10001820806186834,-4.930842894,4.003360715000013,5
2091,VIR440,880.5101999999999,7.1275811544352585,-1.252563993,-10.27604834,18.367144859999996,5
2091,VIR716,945.7110000000007,7.8271415549905585,0.31329862876741177,-7.521528974,1.5657684263226321,5
2091,VIR513,1273.5252,8.175212068744814,-0.354328338,-10.19125013,4.520270504999997,5
2091,VIR494,693.2592000000004,6.196920986943164,-0.5733804,-9.081107663,9.268213475665764,5
2091,VIR469,801.4175999999998,6.548079179136429,-0.561294173,-9.189759173,2.4044281484053425,5
2091,VIR715,1012.5660000000003,7.679177289139616,-0.214846192,-8.629680943,2.8298044497386545,5
2091,VIR512,1326.2724000000005,8.012425495369634,-0.617407718,-10.61199176,16.27552677122736,5
2092,VIR466,838.6523999999996,6.215369431643623,-0.85793127,-9.817250102,12.147208136073935,5
2092,VIR575,1112.5692000000006,5.623694059868107,0.092833231,-5.422636083,3.3118751300000024,5
2092,VIR619,1259.787000000001,6.166570744,0.8074099495471156,-3.274496724,1.393317068,5
2092,VIR621,1490.9988,5.180220314789802,0.16715420904179312,-4.733538981,3.9359156950000127,5
2092,VIR440,904.6901999999999,7.113098087932795,-1.281805167,-10.10173835,18.331239824999997,5
2092,VIR716,961.3182000000006,7.852411168383746,0.4048802207479192,-7.415241598,1.398330842129478,5
2092,VIR513,1274.5482000000002,8.183938353571872,-0.249568664,-9.992583369,4.216238634999998,5
2092,VIR494,706.1022000000005,6.1738697831143945,-0.576440006,-8.843013678,8.077283534,5
2092,VIR469,823.5497999999998,6.552465067557425,-0.62904657,-9.029829584,2.426598661400609,5
2092,VIR715,1028.9064000000003,7.698132998856763,-0.113215302,-8.517022434,2.685595229738654,5
2092,VIR512,1325.6268000000005,8.015740691818069,-0.506625563,-10.42098223,14.558268816780691,5
2093,VIR466,853.3859999999995,6.235365047363029,-0.814039948,-9.659583027,10.911731561073934,5
2093,VIR575,1147.5918000000006,5.665866854926991,0.14678023531437173,-5.059562318,3.251286030000003,5
2093,VIR619,1291.3182000000008,6.205522148727862,0.8667173612214628,-2.956143209,1.2570966175553897,5
2093,VIR621,1536.741,5.212538463151297,0.22369616372689297,-4.392176443,3.865078270000014,5
2093,VIR440,920.8115999999999,7.144433853421787,-1.246571776,-9.958463282,18.263640399999996,5
2093,VIR716,940.0158000000006,7.889539496596751,0.42482367312887154,-7.308046958,1.219518017129478,5
2093,VIR513,1302.4146,8.159328362532445,-0.151496948,-9.573387971,3.8840150099999975,5
2093,VIR494,720.7164000000005,6.166305346990483,-0.565142291,-8.70316073,6.887297758761199,5
2093,VIR469,835.6517999999999,6.572659399994702,-0.558070859,-8.87018192,2.4193512114006097,5
2093,VIR715,1006.2342000000003,7.726934266137869,-0.100423731,-8.404547326,2.5327102047386543,5
2093,VIR512,1357.9662000000005,7.979964562145769,-0.426524852,-10.01689796,12.92552659178069,5
2094,VIR466,866.2481999999995,6.2462290778333935,-0.705395161,-9.527972222,9.704190561073933,5
2094,VIR575,1165.4790000000005,5.679516941222169,0.2025694621007481,-4.760464718,3.1675594550000032,5
2094,VIR619,1318.788000000001,6.2120089324337435,0.9332162786694209,-2.691737749,1.1814600727745714,5
2094,VIR621,1565.0988,5.210149735927927,0.3011215669526994,-4.111507411,3.795271420000013,5
2094,VIR440,931.5095999999999,7.162559343384179,-1.127014557,-9.816213435,18.19374563,5
2094,VIR716,954.1512000000005,7.873018879001363,0.3989880290269594,-7.270579648,1.139604142129478,5
2094,VIR513,1361.7330000000002,8.169334699489735,-0.064929154,-9.291645597,3.8560749099999976,5
2094,VIR494,732.2724000000005,6.158014060486078,-0.483909019,-8.499631726,5.717918333761197,5
2094,VIR469,847.7844,6.590079681789288,-0.44236816,-8.775107741,2.416083261,5
2094,VIR715,1017.0096000000002,7.719858153680466,-0.131766679,-8.348147353,2.451801929738654,5
2094,VIR512,1421.5998000000004,7.992033205,-0.358742445,-9.749394966,11.37130686678069,5
2095,VIR466,857.1881999999995,6.226578307208463,-0.609921563,-9.4936694,8.465746113608859,5
2095,VIR575,1192.0638000000006,5.719706960798057,0.3027237439747881,-4.420939124,3.0738094300000034,5
2095,VIR619,1340.4894000000008,6.242656917319411,1.0215574845065944,-2.38376796,1.0774504050593268,5
2095,VIR621,1595.2476,5.219117395516677,0.4072758488267394,-3.817902001,3.7077535900000136,5
2095,VIR440,925.6151999999998,7.1479473596318535,-0.988117667,-9.758636986,18.114587489999998,5
2095,VIR716,963.1416000000005,7.890688233059535,0.46474743762910986,-7.123781575,1.058683307129478,5
2095,VIR513,1403.0472,8.187439933151518,0.063244713,-8.94037687,3.8065980249999978,5
2095,VIR494,728.8614000000005,6.146426950130527,-0.342190509,-8.364923373,4.507303046345125,5
2095,VIR469,826.0092,6.557980768141743,-0.324078222,-8.723110598,2.349213626,5
2095,VIR715,1022.6958000000003,7.730510131016771,-0.042020711,-8.197989773,2.3756751647386545,5
2095,VIR512,1466.7936000000004,7.991891718916938,-0.258742349,-9.422731662,9.826100082,5
2020,VIR466,489.9815999999999,5.924061148741106,-4.329679555,-15.74969032,18.35459021002894,3
2020,VIR575,695.3238000000001,5.254041431617141,-2.575873028,-12.42075417,20.73033554683685,3
2020,VIR619,810.9570000000001,5.653930328230662,-1.744278799,-11.02971952,20.60748556,3
2020,VIR621,936.5244,4.937323226755478,-2.452933584,-11.75013797,22.59410504746821,3
2020,VIR440,534.5363999999998,6.928652610594663,-5.040898597,-15.8662166,18.20862060040495,3
2020,VIR716,831.8856000000002,7.552799268256618,-3.03847821,-12.35776806,21.39002012,3
2020,VIR513,887.4654,8.377664007737874,-4.300816254,-16.58042964,25.772580214999998,3
2020,VIR494,422.508,5.684309311382136,-3.531616223,-15.78573584,17.552135386689464,3
2020,VIR469,462.33719999999994,6.3136056222080965,-4.500943805,-14.48660003,16.211004453994647,3
2020,VIR715,895.3535999999998,7.580451158253439,-3.512118174,-13.22843237,22.01875916,3
2020,VIR512,927.1446,8.324832436172468,-4.489869336,-16.87497222,26.372143274999996,3
2021,VIR466,515.4318,5.957645586,-4.153780409,-15.69715602,18.36507468621738,3
2021,VIR575,698.0598000000001,5.261627901151191,-2.50931096,-12.26427168,20.725373846836852,3
2021,VIR619,815.868,5.657121140442644,-1.698318401,-10.88017957,20.439672360000003,3
2021,VIR621,941.9040000000001,4.9399714762434455,-2.397165342,-11.60573108,22.610702029093385,3
2021,VIR440,557.3993999999999,6.966447333456927,-4.894922646,-15.8107798,18.23486730385793,3
2021,VIR716,837.4134000000003,7.526921756,-3.096614394,-12.35348155,21.43386507,3
2021,VIR513,892.0716000000001,8.379054816749651,-4.170953975,-16.55332594,25.75545792,3
2021,VIR494,444.2094,5.72672081,-3.369774873,-15.71250195,17.57230011760195,3
2021,VIR469,486.18719999999996,6.346879175715522,-4.341053492,-14.45438479,16.222704960689903,3
2021,VIR715,899.0783999999999,7.557377361530449,-3.597565467,-13.23756218,22.084165230000004,3
2021,VIR512,931.941,8.322833684252345,-4.350662058,-16.83380747,26.370584324999996,3
2022,VIR466,509.1275999999999,5.969359262716952,-4.110879276,-15.57744479,18.387478671451053,3
2022,VIR575,681.5484000000001,5.222301446602927,-2.500187554,-12.44354986,20.689002406836853,3
2022,VIR619,799.1688,5.596130196470505,-1.728291146,-11.09707279,20.451377475000005,3
2022,VIR621,913.8732,4.883069005795682,-2.422607684,-11.78112449,22.586259849093384,3
2022,VIR440,546.5855999999999,6.968500685836997,-4.825881327,-15.70528643,18.27459996385793,3
2022,VIR716,855.3978000000002,7.578204005332205,-3.080591064,-12.29880825,21.434606114999998,3
2022,VIR513,869.5908000000002,8.305398916565144,-4.074107005,-16.56358891,25.713876499999998,3
2022,VIR494,438.59400000000005,5.746494634139345,-3.438872117,-15.62300705,17.55461316555357,3
2022,VIR469,484.00139999999993,6.360134191760687,-4.236570525,-14.34294419,16.244054841136116,3
2022,VIR715,923.0309999999998,7.606958997651713,-3.588351188,-13.17084721,22.113331810000005,3
2022,VIR512,907.6271999999999,8.249420951078802,-4.269409124,-16.85856782,26.348165579999996,3
2023,VIR466,519.3888,5.970315499916133,-4.077442352,-15.54706783,18.404429348560104,3
2023,VIR575,678.0654000000001,5.218658477452902,-2.445640607,-12.44735723,20.60222510183685,3
2023,VIR619,794.1012000000001,5.5863590751187395,-1.691205412,-11.09858113,20.399225860000005,3
2023,VIR621,903.9738,4.884439621515089,-2.377690153,-11.79940442,22.533032574093387,3
2023,VIR440,550.4159999999999,6.953192314101205,-4.771999895,-15.69361259,18.301874900843057,3
2023,VIR716,832.7706000000001,7.496041418926675,-2.985527796,-12.37215956,21.396427149999997,3
2023,VIR513,871.6326000000001,8.297708360369546,-3.944240454,-16.59018405,25.67344287,3
2023,VIR494,448.7844000000001,5.772013403340573,-3.396009118,-15.58387897,17.538521005040703,3
2023,VIR469,495.6798,6.356228997828275,-4.155093087,-14.30981554,16.26414256725601,3
2023,VIR715,899.0435999999999,7.538047291302506,-3.465488765,-13.26367017,22.106229550000005,3
2023,VIR512,909.0527999999999,8.239936328062928,-4.164069838,-16.89217253,26.301007474999995,3
2024,VIR466,537.0545999999999,6.020847526793439,-4.269006517,-15.48883279,18.457393280369605,3
2024,VIR575,683.1672000000001,5.22156511,-2.483111179,-12.32163119,20.574480441836855,3
2024,VIR619,795.4674000000001,5.578465038314177,-1.704406336,-10.96878214,20.388799460000005,3
2024,VIR621,908.5086,4.873917993096387,-2.414449939,-11.6547482,22.57535657409339,3
2024,VIR440,570.15,6.984427802275896,-4.981863245,-15.62655017,18.37534060227014,3
2024,VIR716,815.1504,7.443579107959462,-3.149117396,-12.61225214,21.38032719,3
2024,VIR513,888.1062000000002,8.263959879363314,-4.016318305,-16.4035008,25.692131630000002,3
2024,VIR494,465.0870000000001,5.826396658213713,-3.484918141,-15.4929769,17.55870837071769,3
2024,VIR469,502.68119999999993,6.393048743,-4.399939845,-14.26893534,16.310513999977342,3
2024,VIR715,882.1343999999998,7.510421884104031,-3.612314713,-13.48593605,22.113442690000003,3
2024,VIR512,930.573,8.208293192833308,-4.242978242,-16.69303645,26.316869914999998,3
2025,VIR466,534.6665999999999,6.051648074028462,-4.261165887,-15.39973237,18.488069748757212,3
2025,VIR575,673.6302000000001,5.181221328371912,-2.343143917,-12.24814927,20.554797787650237,3
2025,VIR619,784.8666000000002,5.551932156209722,-1.560208756,-10.86602212,20.354321555000006,3
2025,VIR621,896.259,4.8390341765321265,-2.284806314,-11.57327726,22.566556419093388,3
2025,VIR440,572.5212,7.018870438604622,-4.9532922,-15.5323116,18.43637651396513,3
2025,VIR716,824.0754000000002,7.475713468558542,-3.100114612,-12.55569633,21.360100599999996,3
2025,VIR513,882.8430000000003,8.253395667,-3.863492172,-16.35593788,25.69265248,3
2025,VIR494,466.0122000000001,5.859967062719601,-3.491048229,-15.47942457,17.56885584460615,3
2025,VIR469,501.73979999999995,6.422476530360012,-4.371246872,-14.16675817,16.329076978090963,3
2025,VIR715,891.2441999999998,7.540981215901266,-3.551603595,-13.41505291,22.137226300000005,3
2025,VIR512,924.8616000000001,8.197258727,-4.103816663,-16.66747053,26.30936719,3
2026,VIR466,547.1586,6.071582289956212,-4.074450073,-15.31958202,18.51050267778242,3
2026,VIR575,718.8522000000002,5.238267302624609,-2.251977836,-11.7906517,20.604215339999996,3
2026,VIR619,823.7046000000003,5.618240068329891,-1.448080705,-10.33921385,20.322386280000003,3
2026,VIR621,951.6540000000001,4.868633551719725,-2.175833231,-11.08909469,22.637244194093388,3
2026,VIR440,583.4172,7.051429205400179,-4.741918484,-15.45338237,18.43611377965956,3
2026,VIR716,805.7394000000002,7.483542441888696,-2.999401167,-12.48358561,21.270671949999997,3
2026,VIR513,933.3474000000002,8.209439950915481,-3.579969768,-15.89475421,25.73074966,3
2026,VIR494,477.9084000000001,5.9029424156249455,-3.294546321,-15.38274411,17.601830138813977,3
2026,VIR469,512.0369999999999,6.439453740487668,-4.179466378,-14.06406464,16.320924970772385,3
2026,VIR715,871.1549999999997,7.545311187916027,-3.432474459,-13.37792065,22.028717075000003,3
2026,VIR512,978.1769999999999,8.140604726,-3.83436672,-16.19712954,26.37634714,3
2027,VIR466,541.506,6.014296239648992,-3.915249805,-15.39327189,18.548185813557694,3
2027,VIR575,727.5786000000002,5.239237780735208,-2.269042928,-11.52195289,20.68582639,3
2027,VIR619,831.9708000000003,5.628904494853188,-1.459978266,-10.05893176,20.270400155000004,3
2027,VIR621,960.9978000000001,4.872533369308051,-2.176861553,-10.82068828,22.69266239409339,3
2027,VIR440,573.645,7.010640306910675,-4.614123361,-15.49023295,18.42483068001468,3
2027,VIR716,811.6170000000002,7.566514376092485,-2.824016182,-12.31935323,21.154988449999998,3
2027,VIR513,935.4642000000002,8.265733137679435,-3.570454791,-15.68479508,25.72629978,3
2027,VIR494,475.04340000000013,5.819336808866113,-3.220562066,-15.51379821,17.638213310950245,3
2027,VIR469,504.4043999999999,6.375303363,-3.989133141,-14.07941883,16.322550842670495,3
2027,VIR715,878.3507999999998,7.618528753840245,-3.242806352,-13.2124054,21.921326425000004,3
2027,VIR512,979.5366,8.195718221414447,-3.817799996,-15.98506275,26.40092964,3
2028,VIR466,517.6806,5.984421192197679,-3.685022734,-15.40607326,18.50307452514171,3
2028,VIR575,701.3508000000002,5.169508441919593,-2.236515831,-11.68596726,20.8062924,3
2028,VIR619,805.8930000000003,5.562704963,-1.434089203,-10.15221142,20.106430725000006,3
2028,VIR621,931.2708000000001,4.805636431352298,-2.138058481,-11.00517048,22.716928579093388,3
2028,VIR440,544.077,6.981617142393663,-4.387300764,-15.52446547,18.395169035000006,3
2028,VIR716,826.4532000000002,7.570526902135531,-2.600562434,-12.16624475,21.02313301,3
2028,VIR513,917.7444000000002,8.242101635746069,-3.468341285,-15.73758513,25.74925727,3
2028,VIR494,456.0708000000002,5.798284388407755,-3.028810788,-15.52135919,17.666438202154147,3
2028,VIR469,487.5773999999999,6.368482451290676,-3.697943605,-14.05812914,16.299390627606943,3
2028,VIR715,891.0029999999997,7.608537711654924,-3.010944548,-13.06921342,21.815167040000006,3
2028,VIR512,964.9902000000001,8.171272598963576,-3.720351753,-16.05145629,26.38340252,3
2029,VIR466,520.0308,5.971021470615498,-3.556396774,-15.44922207,18.486000170514973,3
2029,VIR575,727.6152000000002,5.192505273716828,-2.210302793,-11.56777068,20.9203839,3
